Instance,Algorithm,Parameters,Optimal Cost,Total Cost,Difference,Execution Time (s)
XML100_1111_19,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",22719,27968.3516661735,5249.351666173501,0.29390907287597656
XML100_1111_19,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",22719,17564.65947628096,-5154.340523719042,0.4270060062408447
XML100_1111_19,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",22719,24115.45464325843,1396.4546432584284,0.22841811180114746
XML100_1111_19,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",22719,25749.10773678538,3030.1077367853795,0.42764735221862793
XML100_1111_19,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",22719,24659.591306269904,1940.5913062699037,0.6259777545928955
XML100_1111_20,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",36098,34565.05115015753,-1532.948849842469,0.0930931568145752
XML100_1111_20,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",36098,36614.025419663514,516.0254196635142,0.16083192825317383
XML100_1111_20,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",36098,30857.038928860326,-5240.9610711396745,0.2283039093017578
XML100_1111_20,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",36098,37054.48887485277,956.4888748527665,0.16148996353149414
XML100_1111_20,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",36098,32507.61697805283,-3590.383021947171,0.29559826850891113
XML100_1111_20,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",36098,35115.943610201226,-982.056389798774,0.4285240173339844
XML100_1111_20,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",36098,28016.976147070676,-8081.023852929324,0.23088502883911133
XML100_1111_20,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",36098,32430.630237489146,-3667.3697625108543,0.4306659698486328
XML100_1111_20,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",36098,34339.572518364796,-1758.4274816352045,0.631514310836792
XML100_1111_21,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",25052,31271.27591240204,6219.275912402041,0.09254598617553711
XML100_1111_21,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",25052,27366.190006389028,2314.190006389028,0.1603250503540039
XML100_1111_21,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",25052,30286.825951555504,5234.825951555504,0.22707509994506836
XML100_1111_21,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",25052,27544.25390620504,2492.253906205038,0.1605818271636963
XML100_1111_21,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",25052,28410.319232469024,3358.3192324690244,0.29464197158813477
XML100_1111_21,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",25052,28054.415258934347,3002.4152589343466,0.42624998092651367
XML100_1111_21,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",25052,28210.264714798996,3158.2647147989956,0.22873783111572266
XML100_1111_21,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",25052,27318.06111416229,2266.0611141622903,0.4279201030731201
XML100_1111_21,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",25052,26287.428316971807,1235.4283169718074,0.626633882522583
XML100_1111_22,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",55795,16219.763999959236,-39575.236000040764,0.09466409683227539
XML100_1111_22,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",55795,2437.588972735148,-53357.411027264854,0.15613794326782227
XML100_1111_22,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",55795,2437.588972735148,-53357.411027264854,0.1951150894165039
